id,category,sentence
9026,comparative,"Loxodonta africana has a circulatory system that is closed, whereas that of Hypsibius exemplaris is open."
9027,summary,"The common ostrich is a endothermic member of the class Aves whose circulatory system is closed, with a four-chambered heart."
9028,concepts,"As a general principle, chitin is a nitrogen-containing polysaccharide that forms the exoskeleton of arthropods."
9029,concepts,"In comparative physiology, regeneration is the ability to regrow lost or damaged tissues and body parts."
9030,comparative,"In contrast to the ectothermic Ophiophagus hannah, Osphranter rufus is endothermic."
9031,comparative,"Crocodylus niloticus has a circulatory system that is closed, whereas that of Asterias rubens is a water vascular system and a reduced hemal system."
9032,comparative,"Unlike Drosophila melanogaster, which is ectothermic, Carcharodon carcharias is regionally endothermic."
9033,comparative,"Caenorhabditis elegans exchanges gases through diffusion across the cuticle, whereas Hirudo medicinalis uses the body surface."
9034,comparative,"Unlike Hirudo medicinalis, which excretes ammonia, Lithobates catesbeianus excretes urea as an adult and ammonia as a larva."
9035,reproduction,"The reproductive mode of Ophiophagus hannah can be described as oviparous, with the female building a nest."
9036,comparative,Danio rerio and Hippocampus abdominalis both belong to the class Actinopterygii.
9037,comparative,"Unlike Lumbricus terrestris, which excretes ammonia and urea, Struthio camelus excretes uric acid."
9038,comparative,"Danaus plexippus belongs to the phylum Arthropoda, while Myotis lucifugus belongs to the phylum Chordata."
9039,comparative,"Unlike Falco peregrinus, whose circulatory system is closed, Homarus americanus has a circulatory system that is open."
9040,morphology,The western honey bee has bilateral body symmetry.
9041,comparative,"Unlike Osphranter rufus, which excretes urea, Asterias rubens excretes ammonia."
9042,comparative,"Danio rerio excretes nitrogen mainly as ammonia, whereas Mus musculus excretes it mainly as urea."
9043,comparative,"Unlike Ornithorhynchus anatinus, which is a carnivore, Euplectella aspergillum is a filter feeder."
9044,comparative,"Unlike Hirudo medicinalis, which respires through the body surface, Lithobates catesbeianus respires through lungs, skin, and buccal lining."
9045,comparative,"Tyto alba excretes nitrogen mainly as uric acid, whereas Latimeria chalumnae excretes it mainly as urea."
9046,comparative,"Canis lupus excretes nitrogen mainly as urea, whereas Apis mellifera excretes it mainly as uric acid."
9047,comparative,"Unlike Cornu aspersum, which respires through a pallial lung formed from the mantle cavity, Strongylocentrotus purpuratus respires through tube feet and peristomial gills."
9048,comparative,"While Rhinella marina is a generalist predator, Loxodonta africana is a herbivore."
9049,comparative,"Aptenodytes forsteri is a carnivore, whereas Osphranter rufus is a herbivore."
9050,comparative,"Unlike Latimeria chalumnae, which excretes urea, Gallus gallus excretes uric acid."
9051,summary,"Petromyzon marinus, commonly known as the sea lamprey, is a parasite of the class Petromyzontida that respires using gills."
9052,comparative,"Unlike Ursus maritimus, which respires through lungs, Hirudo medicinalis respires through the body surface."
9053,physiology,"With respect to thermoregulation, Schistocerca gregaria is ectothermic."
9054,comparative,"Unlike Myotis lucifugus, which is an insectivore, Ursus maritimus is a carnivore."
9055,summary,"Loxodonta africana, commonly known as the African bush elephant, is a herbivore of the class Mammalia that respires using lungs."
9056,comparative,"While Canis lupus is a carnivore, Cornu aspersum is a herbivore."
9057,comparative,"Canis lupus is endothermic, whereas Homarus americanus is ectothermic."
9058,comparative,"Cornu aspersum belongs to the phylum Mollusca, while Loxodonta africana belongs to the phylum Chordata."
9059,comparative,"Unlike Myotis lucifugus, which is an insectivore, Danaus plexippus is a herbivore."
9060,comparative,"Unlike Mytilus edulis, which is ectothermic, Balaenoptera musculus is endothermic."
9061,comparative,"While Giraffa camelopardalis is a herbivore, Tursiops truncatus is a carnivore."
9062,comparative,"Unlike Hypsibius exemplaris, which is ectothermic, Struthio camelus is endothermic."
9063,comparative,"Schistocerca gregaria exchanges gases through a tracheal system, whereas Acropora cervicornis uses diffusion across the body surface."
9064,comparative,"In contrast to the ectothermic Hydra viridissima, Archilochus colubris is endothermic."
9065,comparative,"While Canis lupus is a carnivore, Rhinella marina is a generalist predator."
9066,comparative,"Unlike Homarus americanus, whose circulatory system is open, Hirudo medicinalis has a circulatory system that is closed."
9067,physiology,"The circulatory system of the nematode Caenorhabditis elegans is absent, with fluid in the pseudocoelom."
9068,concepts,"Endoskeletons are internal support structures made of bone, cartilage, or calcareous ossicles."
9069,traits,"Regarding the green hydra, it harbors symbiotic green algae in its endodermal cells."
9070,comparative,"Cornu aspersum excretes nitrogen mainly as ammonia and uric acid, whereas Osphranter rufus excretes it mainly as urea."
9071,comparative,"Octopus vulgaris excretes nitrogen mainly as ammonia, whereas Ursus maritimus excretes it mainly as urea."
9072,ecology,The emperor penguin inhabits Antarctic sea ice and ocean.
9073,reproduction,"Reproduction in the axolotl is oviparous, with internal fertilization via spermatophores."
9074,comparative,"Unlike Schmidtea mediterranea, which is a carnivore, Homarus americanus is a scavenger and predator."
9075,concepts,"In comparative physiology, a clade consists of an ancestor and all of its descendants."
9076,traits,Researchers studying Salmo salar have noted that it switches its gill ion transport mechanisms when moving between freshwater and seawater.
9077,comparative,"Schistocerca gregaria has a circulatory system that is open, whereas that of Asterias rubens is a water vascular system and a reduced hemal system."
9078,comparative,"Hirudo medicinalis excretes nitrogen mainly as ammonia, whereas Loxodonta africana excretes it mainly as urea."
9079,comparative,"While Myotis lucifugus is an insectivore, Latrodectus mactans is a carnivore."
9080,comparative,"Unlike Falco peregrinus, which is endothermic, Ophiophagus hannah is ectothermic."
9081,comparative,"Myotis lucifugus excretes nitrogen mainly as urea, whereas Hirudo medicinalis excretes it mainly as ammonia."
9082,ecology,The green sea turtle inhabits tropical and subtropical seas.
9083,physiology,Mus musculus respires using lungs.
9084,comparative,"Struthio camelus has a circulatory system that is closed, whereas that of Apis mellifera is open."
9085,traits,"Regarding the barn owl, its asymmetrically placed ears allow precise sound localization in the vertical plane."
9086,concepts,"As a general principle, the Bohr effect describes the decrease in hemoglobin's oxygen affinity at lower pH."
9087,concepts,"In comparative physiology, radially symmetrical animals often have a diffuse nerve net rather than a centralized brain."
9088,comparative,"Although Osphranter rufus and Tursiops truncatus share the class Mammalia, they are placed in different orders, Diprotodontia and Artiodactyla."
9089,comparative,"Myotis lucifugus is an insectivore, whereas Architeuthis dux is a carnivore."
9090,comparative,"Rhinella marina has a circulatory system that is closed, whereas that of Schistocerca gregaria is open."
9091,comparative,"Apis mellifera belongs to the phylum Arthropoda, while Petromyzon marinus belongs to the phylum Chordata."
9092,comparative,"Unlike Aptenodytes forsteri, which excretes uric acid, Caenorhabditis elegans excretes ammonia."
9093,comparative,"Unlike Salmo salar, which is a carnivore, Apis mellifera is a herbivore."
9094,comparative,"Hydra viridissima belongs to the phylum Cnidaria, while Struthio camelus belongs to the phylum Chordata."
9095,comparative,"Unlike Schmidtea mediterranea, which respires through diffusion across the body surface, Latrodectus mactans respires through book lungs and tracheae."
9096,comparative,"While Myotis lucifugus is an insectivore, Latimeria chalumnae is a carnivore."
9097,comparative,"Unlike Aurelia aurita, which is ectothermic, Balaenoptera musculus is endothermic."
9098,comparative,"While Caenorhabditis elegans is a bacterivore, Danaus plexippus is a herbivore."
9099,physiology,"The circulatory system of the green sea turtle is closed, with a three-chambered heart."
9100,comparative,"Tursiops truncatus has a circulatory system that is closed, whereas that of Limulus polyphemus is open."
9101,morphology,The nematode Caenorhabditis elegans has bilateral body symmetry.
9102,comparative,"Euplectella aspergillum belongs to the phylum Porifera, while Ophiophagus hannah belongs to the phylum Chordata."
9103,physiology,"In Danio rerio, circulation is closed, with a two-chambered heart."
9104,concepts,Osmoconformers maintain internal osmolarity similar to that of their environment.
9105,comparative,"Unlike Aptenodytes forsteri, which respires through lungs with air sacs, Ambystoma mexicanum respires through external gills, lungs, and skin."
9106,comparative,"Unlike Iguana iguana, which respires through lungs, Tyto alba respires through lungs with air sacs."
9107,physiology,"The circulatory system of the staghorn coral is absent, with a gastrovascular cavity."
9108,concepts,"As a general principle, regeneration is the ability to regrow lost or damaged tissues and body parts."
9109,comparative,"Unlike Apis mellifera, whose circulatory system is open, Struthio camelus has a circulatory system that is closed."
9110,comparative,"Gallus gallus exchanges gases through lungs with air sacs, whereas Giraffa camelopardalis uses lungs."
9111,comparative,"In contrast to the ectothermic Hydra viridissima, Canis lupus is endothermic."
9112,comparative,"Drosophila melanogaster is a saprophage, whereas Tursiops truncatus is a carnivore."
9113,comparative,"Unlike Drosophila melanogaster, which respires through a tracheal system, Caenorhabditis elegans respires through diffusion across the cuticle."
9114,comparative,"Unlike Archilochus colubris, which excretes uric acid, Latrodectus mactans excretes guanine and uric acid."
9115,comparative,"Hypsibius exemplaris exchanges gases through diffusion across the body surface, whereas Hirudo medicinalis uses the body surface."
9116,concepts,"From a zoological perspective, the nephron is the functional unit of the vertebrate kidney."
9117,comparative,"Caenorhabditis elegans is a bacterivore, whereas Hydra viridissima is a carnivore."
9118,comparative,"Unlike Tyto alba, which is a carnivore, Mytilus edulis is a suspension feeder."
